1,137
5,145
7,112
10,114
18,143
20,135
24,120
28,140
30,123
39,120
43,155
45,105
47,130
50,150
52,136
53,145
56,115
59,125
60,135
62,110
63,135
65,135
67,125
72,160
76,120
79,125
86,130
91,160
106,112
114,160
126,145
127,120
132,175
136,126
137,210
143,170
160,122
162,145
164,163
166,135
174,125
175,160
180,178
192,120
198,165
202,132
220,140
224,132
228,128
229,145
231,117
234,170
241,120
249,116
250,118
251,130
256,141
260,140
276,175
277,120
279,135
282,130
287,160
290,130
295,135
302,120
306,116
307,127
309,120
312,115
313,112
315,150
317,210
325,165
328,145
329,185
332,128
334,111
339,120
343,145
344,152
357,123
358,123
364,130
367,115
368,130
369,150
375,135
379,130
388,118
389,110
393,153
400,133
404,135
409,121
412,125
416,112
417,170
419,160
420,135
427,125
433,175
435,135
437,135
442,180
451,145
454,118
455,122
456,115
457,156
463,145
468,120
469,115
472,125
478,170
483,120
486,136
488,112
490,130
492,200
501,130
507,155
510,135
518,140
530,115
531,129
532,135
536,125
537,115
550,180
553,140
557,120
560,125
562,116
568,115
581,125
582,155
586,115
598,125
601,117
608,115
609,135
610,117
612,145
616,135
621,145
622,110
624,113
630,120
633,113
634,150
640,145
649,150
651,120
654,150
658,155
667,145
670,123
672,145
673,125
675,140
677,110
681,118
686,145
688,125
699,165
701,120
705,175
707,166
708,145
714,130
723,128
730,95
734,115
736,115
744,155
746,135
752,125
755,125
758,130
762,125
780,130
781,124
784,142
786,110
788,155
790,130
803,139
804,145
811,140
813,110
814,116
819,138
820,148
830,155
835,165
837,125
841,148
855,120
863,165
870,145
874,116
877,125
884,124
888,105
896,140
900,200
907,135
910,135
922,138
926,145
927,120
928,135
929,123
931,130
933,106
934,115
941,120
952,160
957,129
960,160
963,122
968,145
969,160
982,195
986,120
987,140
988,134
1001,135
1015,105
1018,135
1019,155
1021,105
1026,140
1031,150
1035,150
1038,114
1040,113
1046,156
1050,205
1053,140
1055,165
1057,172
1060,140
1062,120
1064,117
1076,115
1089,126
1094,130
1098,185
1102,168
1106,120
1107,134
1108,140
1114,130
1115,145
1116,113
1124,125
1127,133
1129,120
1132,110
1133,180
1139,120
1142,145
1146,112
1151,185
1153,160
1156,186
1157,128
1160,135
1167,108
1170,108
1183,143
1184,145
1198,130
1206,110
1208,98
1212,115
1213,142
1216,135
1217,120
1230,125
1243,110
1252,135
1253,135
1254,145
1257,130
1259,165
1262,120
1273,135
1277,175
1281,155
1300,125
1303,145
1304,140
1311,120
1315,155
1319,150
1321,135
1323,108
1324,125
1327,165
1330,145
1331,125
1335,120
1341,145
1345,110
1346,130
1355,125
1362,120
1378,120
1380,200
1384,125
1390,135
1392,130
1400,150
1402,155
1418,125
1428,200
1435,127
1444,115
1449,115
1453,125
1454,155
1460,125
1463,140
1467,135
1469,150
1470,125
1476,115
1485,120
1486,140
1498,145
1505,140
1515,140
1519,135
1534,120
1536,125
1537,127
1544,120
1545,115
1546,130
1551,127
1558,125
1559,140
1565,120
1566,115
1569,120
1573,127
1581,115
1584,115
1589,135
1593,160
1599,128
1600,160
1601,138
1611,135
1617,130
1618,143
1623,145
1629,150
1630,140
1640,145
1666,138
1679,147
1691,115
1692,160
1699,125
1703,130
1706,143
1714,130
1719,115
1721,120
1722,160
1726,112
1737,110
1748,120
1749,170
1750,165
1752,120
1757,120
1768,126
1772,107
1777,130
1780,136
1794,115
1798,118
1799,129
1801,120
1806,135
1808,145
1810,135
1818,138
1822,140
1832,145
1833,120
1843,135
1844,140
1848,125
1849,120
1855,125
1856,140
1867,135
1877,130
1878,140
1879,120
1882,135
1891,165
1906,130
1909,137
1913,145
1920,145
1921,165
1927,134
1936,140
1950,110
1961,100
1968,165
1980,135
1989,138
2009,170
2010,124
2012,125
2013,102
2014,160
2022,150
2024,150
2025,130
2026,137
2032,105
2038,125
2042,120
2043,115
2055,150
2060,145
2083,196
2086,150
2091,155
2097,157
2098,100
2102,105
2104,125
2105,140
2112,124
2120,157
2124,130
2125,123
2131,128
2134,152
2135,140
2137,125
2139,110
2149,132
2151,150
2152,125
2153,135
2155,135
2158,125
2162,135
2176,145
2178,120
2189,127
2204,125
2205,152
2213,140
2219,145
2226,115
2234,115
2235,125
2238,165
2239,163
2242,160
2246,98
2262,135
2265,120
2282,129
2284,135
2294,110
2296,117
2298,120
2311,185
2323,165
2329,108
2331,120
2332,128
2333,114
2334,145
2335,113
2343,130
2352,130
2355,135
2362,130
2364,117
2379,135
2385,105
2389,100
2392,134
2400,145
2401,165
2404,125
2410,160
2411,125
2413,137
2415,150
2416,130
2418,140
2423,118
2426,150
2429,130
2432,132
2434,150
2435,140
2439,117
2454,136
2457,125
2461,150
2472,135
2483,125
2485,158
2490,118
2492,120
2494,123
2500,127
2501,128
2507,135
2511,140
2525,125
2528,143
2529,123
2542,125
2553,138
2554,154
2562,125
2566,110
2569,106
2573,120
2574,101
2578,135
2588,145
2590,140
2593,140
2596,125
2601,130
2604,135
2616,110
2632,110
2634,147
2636,126
2655,120
2656,130
2659,140
2662,160
2663,115
2665,145
2677,140
2686,150
2689,150
2691,130
2702,120
2704,137
2710,130
2713,105
2721,133
2725,155
2727,130
2737,118
2762,178
2765,98
2768,135
2772,118
2781,135
2787,120
2795,120
2803,130
2805,112
2806,115
2817,140
2823,160
2826,130
2833,128
2836,160
2843,140
2847,110
2856,138
2865,160
2882,125
2888,130
2889,180
2902,130
2903,110
2905,155
2910,125
2913,145
2914,215
2922,120
2934,140
2936,220
2937,118
2944,150
2947,140
2950,120
2957,151
2960,133
2961,124
2963,120
2965,140
2967,135
2969,130
2976,165
2978,145
2990,150
2993,116
3008,150
3009,133
3015,135
3028,128
3032,123
3034,135
3036,170
3040,120
3045,102
3055,105
3071,145
3080,130
3083,120
3085,120
3092,129
3101,105
3102,148
3104,150
3116,123
3119,150
3122,130
3124,109
3135,140
3140,140
3146,125
3147,105
3151,112
3155,125
3164,122
3167,125
3168,128
3170,117
3171,155
3180,145
3195,135
3196,145
3199,120
3201,135
3213,135
3242,140
3245,131
3247,120
3251,125
3263,135
3264,138
3268,135
3272,135
3276,105
3284,180
3287,165
3292,150
3296,120
3304,138
3310,130
3311,140
3325,140
3327,130
3332,89
3343,115
3345,140
3356,135
3357,125
3360,125
3362,125
3365,145
3373,150
3383,200
3402,120
3418,130
3420,112
3422,142
3426,145
3434,118
3435,150
3437,128
3439,138
3447,115
3450,145
3452,118
3453,130
3464,135
3470,150
3471,125
3482,130
3484,138
3490,180
3491,130
3496,120
3497,170
3498,140
3501,130
3508,160
3516,145
3524,155
3532,108
3545,125
3553,145
3562,148
3567,115
3573,130
3581,120
3584,120
3589,139
3599,124
3604,135
3627,135
3628,115
3631,110
3636,180
3651,125
3652,160
3668,115
3675,125
3688,120
3690,120
3691,120
3692,144
3694,135
3697,115
3707,155
3708,130
3709,190
3715,130
3720,130
3730,135
3735,140
3737,145
3738,175
3740,145
3742,125
3743,155
3757,155
3761,155
3766,128
3767,137
3768,125
3793,100
3802,135
3815,135
3817,120
3819,135
3825,120
3826,165
3836,140
3846,125
3849,105
3851,125
3852,150
3867,127
3869,120
3873,140
3877,140
3879,130
3887,110
3897,139
3899,165
3903,130
3911,120
3916,153
3918,127
3921,135
3933,125
3935,160
3939,125
3942,120
3946,120
3950,115
3953,127
3956,105
3962,135
3968,145
3972,135
3975,136
3982,110
3986,115
4001,135
4002,115
4006,160
4018,158
4021,125
4025,123
4026,175
4031,112
4035,155
4037,155
4047,125
4048,140
4049,165
4050,131
4062,150
4077,155
4079,127
4083,145
4094,125
4117,90
4123,145
4131,145
4137,150
4138,119
4162,138
4169,110
4171,135
4174,110
4175,135
4184,150
4185,155
4207,145
4218,150
4229,165
4230,115
4232,115
4234,135
4244,135
4249,145
4254,130
4256,125
4271,120
4278,110
4282,114
4283,120
4285,129
4287,165
4291,135
4302,145
4308,158
4321,150
4322,110
4323,110
4334,100
4337,155
4347,145
4349,160
4350,165
4360,175
4365,125
4369,140
4377,199
4378,128
4380,155
4394,113
4399,100
4402,130
4407,135
4415,120
4416,137
4418,140
4425,120
4429,120
4435,150
4436,140
4439,118
4441,125
4443,145
4445,136
4452,115
4456,100
4460,135
4461,128
4469,130
4473,155
4488,135
4492,135
4501,140
4502,120
4507,130
4508,135
4510,150
4514,124
4517,154
4519,145
4521,125
4522,112
4523,130
4529,130
4530,108
4531,198
4544,135
4554,170
4558,235
4559,100
4560,113
4568,125
4577,115
4578,128
4581,115
4588,122
4602,115
4605,158
4611,140
4624,135
4630,156
4653,160
4655,120
4656,155
4657,145
4675,114
4680,170
4687,130
4691,115
4698,120
4701,125
4705,158
4716,160
4721,110
4724,132
4731,115
4744,120
4746,145
4760,130
4771,125
4772,130
4776,165
4780,123
4781,115
4791,148
4798,150
4804,135
4816,160
4817,132
4818,155
4831,180
4836,125
4837,135
4848,123
4858,130
4859,145
4861,140
4862,128
4864,120
4865,130
4867,145
4868,132
4873,150
4877,125
4887,170
4890,150
4895,130
4896,128
4910,160
4912,132
4913,165
4919,140
4920,110
4922,175
4923,115
4925,140
4933,150
4936,150
4939,120
4940,130
4943,170
4945,115
4951,135
4954,170
4959,140
4960,165
4964,145
4966,145
4970,155
4975,145
4980,125
4985,125
4986,190
4996,137
4999,150
5003,135
5004,110
5005,100
5011,150
5015,150
5028,107
5030,144
5034,122
5036,175
5042,135
5056,170
5057,130
5063,118
5072,133
5074,145
5078,125
5081,108
5082,150
5105,150
5106,130
5108,145
5117,155
5118,130
5122,150
5123,120
5141,155
5143,135
5154,170
5160,150
5176,108
5188,130
5197,127
5200,158
5209,135
5210,132
5228,205
5238,125
5239,118
5246,128
5254,180
5256,115
5257,125
5267,110
5268,135
5269,140
5275,108
5287,120
5293,155
5296,160
5303,140
5317,133
5320,135
5334,118
5339,108
5356,160
5359,115
5362,120
5376,135
5379,155
5387,190
5389,150
5394,120
5395,140
5396,165
5398,135
5402,120
5405,104
5406,100
5407,150
5409,140
5410,130
5414,125
5442,110
5444,175
5445,145
5450,148
5454,134
5455,135
5467,150
5475,160
5476,110
5492,165
5494,160
5504,130
5512,140
5527,175
5532,150
5540,115
5543,129
5544,110
5548,135
5554,130
5555,148
5558,150
5560,165
5585,145
5588,190
5594,135
5596,135
5602,120
5609,145
5614,135
5617,150
5622,125
5648,121
5652,122
5656,135
5659,150
5664,145
5679,135
5683,140
5686,140
5695,120
5708,140
5722,130
5729,130
5741,145
5745,118
5748,128
5749,125
5754,140
5756,140
5768,125
5770,120
5771,134
5779,110
5781,135
5791,120
5794,132
5800,112
5814,135
5816,130
5852,142
5855,125
5860,150
5861,125
5876,135
5878,135
5887,110
5891,145
5903,155
5906,150
5913,125
5914,122
5920,120
5926,145
5938,155
5941,119
5946,128
5947,122
5957,133
5961,135
5967,124
5972,150
5973,145
5978,175
5979,125
5983,120
5986,123
5995,120
6001,140
6004,130
6010,118
6011,160
6013,115
6015,125
6033,145
6035,125
6042,110
6059,160
6063,165
6070,200
6078,164
6083,140
6086,114
6095,145
6097,130
6098,130
6101,135
6102,145
6108,126
6114,105
6115,108
6116,165
6117,140
6120,170
6123,130
6131,115
6135,138
6151,115
6153,140
6158,112
6168,150
6179,135
6188,130
6192,105
6196,140
6197,150
6199,170
6200,125
6201,115
6205,130
6213,175
6218,150
6223,170
6232,140
6234,148
6239,120
6248,110
6259,115
6272,130
6275,160
6286,129
6297,115
6299,160
6314,120
6316,220
6321,120
6322,135
6331,144
6335,150
6346,198
6354,140
6359,160
6360,130
6368,155
6378,130
6380,140
6383,145
6394,128
6418,135
6420,120
6427,145
6432,140
6441,175
6456,135
6472,105
6494,130
6515,127
6530,155
6534,133
6546,125
6548,135
6572,145
6574,115
6576,160
6581,130
6597,130
6612,130
6616,155
6630,150
6636,130
6653,143
6661,135
6665,245
6679,160
6693,150
6721,136
6728,140
6731,135
6736,120
6741,130
6742,155
6744,108
6753,120
6762,200
6765,150
6772,128
6773,120
6774,128
6775,140
6777,118
6781,140
6784,135
6788,145
6797,140
6800,115
6809,145
6817,115
6822,130
6825,155
6826,160
6830,130
6832,135
6844,110
6845,120
6855,135
6863,150
6875,140
6876,140
6878,120
6887,115
6894,135
6896,103
6902,154
6907,170
6919,100
6936,150
6937,110
6940,140
6946,104
6956,120
6976,108
6986,125
6995,125
6996,118
7005,112
7010,155
7012,110
7013,115
7021,146
7030,125
7039,145
7040,150
7043,115
7052,140
7057,120
7068,135
7072,125
7078,129
7100,150
7101,116
7111,105
7114,125
7115,165
7116,135
7128,129
7131,125
7146,185
7150,125
7153,140
7161,160
7174,160
7186,145
7193,125
7195,127
7200,125
7201,130
7204,125
7216,126
7221,115
7228,113
7229,170
7234,145
7235,110
7238,112
7239,160
7240,125
7241,135
7249,132
7261,110
7262,135
7276,140
7293,190
7309,135
7321,145
7325,150
7336,140
7344,140
7345,125
7351,135
7354,110
7358,165
7369,125
7377,135
7381,120
7407,129
7440,170
7447,150
7452,125
7453,165
7456,130
7459,160
7461,135
7463,155
7464,123
7476,123
7481,118
7484,130
7488,145
7491,131
7504,150
7506,143
7520,130
7524,126
