1,4
5,2
7,4
10,6
18,2
20,6
24,1
28,4
30,4
39,2
43,5
45,6
47,7
50,2
52,2
53,4
56,7
59,7
60,4
62,7
63,4
65,5
67,3
72,2
76,2
79,7
86,7
91,2
106,4
114,2
126,7
127,2
132,4
136,4
137,4
143,3
160,7
162,2
164,4
166,2
174,2
175,4
180,5
192,5
198,4
202,2
220,5
224,4
228,2
229,5
231,4
234,1
241,2
249,2
250,6
251,4
256,4
260,4
276,4
277,3
279,2
282,5
287,2
290,4
295,6
302,4
306,5
307,4
309,4
312,2
313,2
315,2
317,3
325,5
328,4
329,5
332,5
334,7
339,6
343,5
344,2
357,2
358,5
364,4
367,7
368,4
369,2
375,4
379,3
388,6
389,6
393,2
400,4
404,2
409,2
412,7
416,2
417,4
419,3
420,2
427,2
433,4
435,7
437,2
442,4
451,4
454,3
455,4
456,6
457,3
463,4
468,5
469,4
472,2
478,2
483,7
486,5
488,6
490,2
492,3
501,2
507,2
510,2
518,5
530,7
531,4
532,5
536,2
537,2
550,1
553,7
557,4
560,3
562,6
568,6
581,2
582,5
586,5
598,5
601,4
608,2
609,7
610,6
612,5
616,4
621,5
622,7
624,7
630,4
633,4
634,6
640,3
649,4
651,5
654,4
658,6
667,2
670,6
672,7
673,4
675,4
677,7
681,7
686,4
688,2
699,5
701,7
705,4
707,4
708,2
714,2
723,6
730,6
734,6
736,6
744,4
746,2
752,4
755,3
758,2
762,4
780,2
781,2
784,4
786,6
788,4
790,2
803,4
804,2
811,4
813,6
814,7
819,4
820,5
830,4
835,4
837,6
841,4
855,4
863,4
870,2
874,4
877,2
884,2
888,6
896,2
900,5
907,2
910,4
922,4
926,5
927,5
928,6
929,4
931,2
933,5
934,6
941,5
952,2
957,2
960,2
963,5
968,1
969,6
982,4
986,4
987,2
988,4
1001,5
1015,7
1018,7
1019,4
1021,6
1026,4
1031,3
1035,4
1038,7
1040,4
1046,4
1050,4
1053,5
1055,1
1057,2
1060,4
1062,4
1064,6
1076,4
1089,4
1094,5
1098,5
1102,4
1106,2
1107,2
1108,5
1114,6
1115,4
1116,5
1124,2
1127,7
1129,6
1132,7
1133,4
1139,7
1142,4
1146,6
1151,3
1153,4
1156,4
1157,1
1160,7
1167,4
1170,6
1183,4
1184,5
1198,4
1206,7
1208,6
1212,7
1213,5
1216,7
1217,3
1230,2
1243,7
1252,2
1253,4
1254,2
1257,4
1259,3
1262,7
1273,7
1277,5
1281,1
1300,2
1303,4
1304,2
1311,7
1315,4
1319,2
1321,3
1323,7
1324,2
1327,4
1330,5
1331,7
1335,4
1341,4
1345,6
1346,2
1355,4
1362,6
1378,6
1380,4
1384,2
1390,2
1392,7
1400,5
1402,4
1418,4
1428,5
1435,2
1444,6
1449,7
1453,5
1454,4
1460,4
1463,4
1467,2
1469,5
1470,6
1476,6
1485,2
1486,4
1498,4
1505,2
1515,4
1519,4
1534,6
1536,3
1537,2
1544,2
1545,7
1546,4
1551,1
1558,2
1559,2
1565,7
1566,4
1569,2
1573,2
1581,4
1584,7
1589,5
1593,3
1599,3
1600,2
1601,7
1611,4
1617,2
1618,5
1623,4
1629,2
1630,2
1640,2
1666,1
1679,5
1691,6
1692,4
1699,4
1703,2
1706,5
1714,4
1719,4
1721,7
1722,2
1726,6
1737,4
1748,4
1749,3
1750,4
1752,4
1757,2
1768,7
1772,6
1777,7
1780,1
1794,6
1798,7
1799,4
1801,4
1806,5
1808,4
1810,5
1818,2
1822,4
1832,5
1833,7
1843,2
1844,2
1848,2
1849,7
1855,7
1856,4
1867,2
1877,2
1878,4
1879,6
1882,4
1891,5
1906,2
1909,4
1913,7
1920,5
1921,3
1927,7
1936,3
1950,4
1961,6
1968,4
1980,3
1989,2
2009,4
2010,4
2012,7
2013,4
2014,5
2022,2
2024,4
2025,1
2026,7
2032,6
2038,2
2042,4
2043,6
2055,2
2060,4
2083,4
2086,4
2091,2
2097,4
2098,6
2102,6
2104,2
2105,2
2112,6
2120,5
2124,3
2125,4
2131,6
2134,4
2135,3
2137,4
2139,6
2149,6
2151,4
2152,6
2153,4
2155,6
2158,4
2162,4
2176,5
2178,2
2189,2
2204,4
2205,4
2213,4
2219,4
2226,2
2234,6
2235,7
2238,5
2239,4
2242,5
2246,6
2262,4
2265,6
2282,2
2284,2
2294,6
2296,6
2298,4
2311,6
2323,5
2329,6
2331,6
2332,4
2333,2
2334,3
2335,6
2343,4
2352,2
2355,2
2362,7
2364,5
2379,5
2385,6
2389,6
2392,7
2400,2
2401,2
2404,6
2410,2
2411,2
2413,4
2415,4
2416,6
2418,4
2423,6
2426,7
2429,4
2432,5
2434,3
2435,2
2439,4
2454,2
2457,2
2461,3
2472,4
2483,4
2485,4
2490,6
2492,2
2494,4
2500,2
2501,4
2507,2
2511,4
2525,6
2528,4
2529,2
2542,7
2553,4
2554,2
2562,4
2566,2
2569,6
2573,2
2574,6
2578,5
2588,4
2590,2
2593,5
2596,3
2601,4
2604,2
2616,6
2632,6
2634,4
2636,6
2655,6
2656,3
2659,4
2662,4
2663,2
2665,1
2677,5
2686,2
2689,2
2691,2
2702,7
2704,2
2710,7
2713,6
2721,4
2725,5
2727,2
2737,7
2762,4
2765,6
2768,2
2772,7
2781,2
2787,6
2795,4
2803,3
2805,6
2806,6
2817,4
2823,4
2826,7
2833,2
2836,5
2843,4
2847,2
2856,4
2865,5
2882,4
2888,1
2889,5
2902,1
2903,6
2905,2
2910,5
2913,4
2914,3
2922,6
2934,4
2936,4
2937,7
2944,5
2947,2
2950,2
2957,3
2960,4
2961,3
2963,7
2965,5
2967,4
2969,6
2976,2
2978,5
2990,2
2993,4
3008,4
3009,6
3015,2
3028,5
3032,4
3034,4
3036,4
3040,3
3045,7
3055,6
3071,4
3080,3
3083,5
3085,3
3092,2
3101,6
3102,2
3104,5
3116,4
3119,5
3122,1
3124,6
3135,4
3140,7
3146,6
3147,6
3151,3
3155,6
3164,3
3167,2
3168,7
3170,6
3171,4
3180,5
3195,4
3196,2
3199,6
3201,4
3213,1
3242,4
3245,4
3247,2
3251,2
3263,5
3264,2
3268,3
3272,4
3276,2
3284,4
3287,2
3292,4
3296,6
3304,2
3310,4
3311,2
3325,4
3327,2
3332,6
3343,2
3345,2
3356,2
3357,5
3360,4
3362,2
3365,4
3373,4
3383,5
3402,2
3418,4
3420,4
3422,2
3426,2
3434,6
3435,2
3437,2
3439,7
3447,6
3450,5
3452,6
3453,4
3464,5
3470,5
3471,6
3482,4
3484,2
3490,2
3491,5
3496,7
3497,4
3498,3
3501,4
3508,1
3516,2
3524,5
3532,4
3545,4
3553,4
3562,5
3567,6
3573,4
3581,6
3584,7
3589,2
3599,4
3604,4
3627,4
3628,4
3631,3
3636,5
3651,2
3652,4
3668,2
3675,2
3688,2
3690,4
3691,6
3692,2
3694,7
3697,6
3707,3
3708,2
3709,3
3715,7
3720,2
3730,4
3735,4
3737,7
3738,5
3740,5
3742,2
3743,4
3757,4
3761,4
3766,6
3767,5
3768,4
3793,6
3802,2
3815,4
3817,2
3819,2
3825,2
3826,4
3836,4
3846,2
3849,7
3851,2
3852,4
3867,7
3869,5
3873,4
3877,2
3879,4
3887,4
3897,5
3899,2
3903,4
3911,6
3916,2
3918,7
3921,6
3933,4
3935,4
3939,6
3942,6
3946,3
3950,6
3953,6
3956,6
3962,4
3968,4
3972,5
3975,7
3982,6
3986,4
4001,2
4002,4
4006,4
4018,4
4021,4
4025,2
4026,4
4031,6
4035,2
4037,4
4047,1
4048,4
4049,5
4050,4
4062,7
4077,3
4079,7
4083,4
4094,4
4117,7
4123,4
4131,2
4137,4
4138,4
4162,4
4169,6
4171,7
4174,7
4175,5
4184,5
4185,4
4207,4
4218,4
4229,1
4230,4
4232,2
4234,3
4244,2
4249,4
4254,4
4256,7
4271,7
4278,3
4282,6
4283,6
4285,5
4287,5
4291,6
4302,2
4308,3
4321,4
4322,4
4323,7
4334,5
4337,4
4347,7
4349,5
4350,2
4360,5
4365,3
4369,7
4377,4
4378,4
4380,1
4394,6
4399,6
4402,7
4407,1
4415,6
4416,2
4418,5
4425,2
4429,4
4435,2
4436,5
4439,2
4441,2
4443,2
4445,4
4452,6
4456,6
4460,2
4461,5
4469,3
4473,5
